IE_XML_ID;IE_NAME;IE_CODE;IE_ACTIVE;IE_SORT;IC_GROUP0;IC_CODE0;IC_GROUP1;IC_CODE1;IP_PROP_IN_STOCK;IP_PROP_STATUS;IP_PROP_MODULE_ID;IP_PROP_DEMO_URL;IP_PROP_MARKETPLACE_URL;IP_PROP_LOGO;IP_PROP_HIT;IP_PROP_POPUP_VIDEO;IP_PROP_VIDEO_IFRAME;IP_PROP_MORE_PHOTO;IP_PROP_PRICE;CP_QUANTITY;CV_PRICE_1;CV_CURRENCY_1;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/e71/403_294_275511db9cefbc414a902a46f1b8fae16/2.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/a40/403_294_275511db9cefbc414a902a46f1b8fae16/3.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c93/403_294_275511db9cefbc414a902a46f1b8fae16/4.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/8da/403_294_275511db9cefbc414a902a46f1b8fae16/5.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/307/403_294_275511db9cefbc414a902a46f1b8fae16/6.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/164/403_294_275511db9cefbc414a902a46f1b8fae16/7.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/737/403_294_275511db9cefbc414a902a46f1b8fae16/8.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/9d5/403_294_275511db9cefbc414a902a46f1b8fae16/9.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/bce/403_294_275511db9cefbc414a902a46f1b8fae16/10.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/064/403_294_275511db9cefbc414a902a46f1b8fae16/11.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c57/403_294_275511db9cefbc414a902a46f1b8fae16/12.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/23e/403_294_275511db9cefbc414a902a46f1b8fae16/13.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/7bb/403_294_275511db9cefbc414a902a46f1b8fae16/14.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/baa/403_294_275511db9cefbc414a902a46f1b8fae16/15.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;"<iframe width=""100%"" height=""670"" src=""https://www.youtube.com/embed/8qzhrUvXC5Y"" frameborder=""0"" allowfullscreen autoplay=""no""></iframe>";https://marketplace.1c-bitrix.ru/upload/resize_cache/update/045/403_294_275511db9cefbc414a902a46f1b8fae16/16.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;"<iframe src=""//www.youtube.com/embed/Ea2G_3HV8Dk?feature=oembed"" allowfullscreen="""" frameborder=""0"" height=""360"" width=""640"" style=""max-width: 100%;""></iframe>";https://marketplace.1c-bitrix.ru/upload/resize_cache/update/045/403_294_275511db9cefbc414a902a46f1b8fae16/16.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;"<iframe src=""//www.youtube.com/embed/GN_XnZFtEkM?feature=oembed"" allowfullscreen="""" frameborder=""0"" height=""360"" width=""640"" style=""max-width: 100%;""></iframe>";https://marketplace.1c-bitrix.ru/upload/resize_cache/update/045/403_294_275511db9cefbc414a902a46f1b8fae16/16.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
ASPRO_2074;Аспро: Next - интернет-магазин;aspro.next;Y;50;Аспро;aspro;Интернет-магазины;ecommerce;Y;В наличии;aspro.next;https://next.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.next/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/5ef/135_135_175511db9cefbc414a902a46f1b8fae16/135x135.jpg;Хит;https://www.youtube.com/embed/8qzhrUvXC5Y;"<iframe src=""//www.youtube.com/embed/FnOZAJ2owI8?feature=oembed"" allowfullscreen="""" frameborder=""0"" height=""360"" width=""640"" style=""max-width: 100%;""></iframe>";https://marketplace.1c-bitrix.ru/upload/resize_cache/update/045/403_294_275511db9cefbc414a902a46f1b8fae16/16.jpg;34 900 р.;1000;34900.00;RUB;;;text;;;html
